firm_id,ticker,company_name,year,industry_key,sector,gics_sub_industry,icb_subsector_name,icb_sector_name,icb_supersector_name,icb_industry_name,bloomberg_ind_group,SROA,SROE,BQS,BQS_OLD,HHI,HHI_GICS_SUB,HHI_ICB_SUBSECTOR,HHI_ICB_SECTOR,HHI_ICB_SUPERSECTOR,HHI_ICB_INDUSTRY,HHI_BLOOMBERG_IND_GROUP,SIZE,GROWTH,LIQUIDITY,CASH_RATIO,CAPEX_INTENSITY,MARKET_CAP_SIZE,ROA,ROE,MARG,FCF_MARGIN,OE,LEV,INTEREST_COVERAGE,CONS,Z_MARG,Z_FCF_MARGIN,Z_LEV,Z_INTEREST_COVERAGE,Z_CONS,Z_OE
DD,DD,DUPONT DE NEMOUR,2019,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,0.011225142262902247,0.26596666666666663,-0.4157689796577033,-0.49927977196071893,0.21026586232729322,0.21026586232729322,0.1730624675042607,0.0955022014426356,0.02797942598186034,0.024607635350791194,0.16039203926357626,24.963095065910494,-0.047888820040718774,1.198058950395399,0.022191480776990027,0.11491260691706955,34.118046430428166,0.007176206121390282,0.74,0.3465972718482707,-0.0494142804016363,-0.0494142804016363,0.7406046458009108,2.6032934131736525,3.8813762134521346,-0.4509109395732822,-1.030968554844525,0.3790700194256939,-0.08172581044564074,-0.8943096128507625,-1.030968554844525
DD,DD,DUPONT DE NEMOUR,2020,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,-0.004658511927899989,0.23509999999999998,0.03268473373667363,0.057369547401053586,0.2052680161884164,0.2052680161884164,0.17853223795405024,0.09435072089074499,0.027373383989914287,0.024050582342729707,0.20770351809067383,24.98459268638251,-0.33348828560803273,2.372648454114183,0.03587949904095679,0.08327521272143953,34.21996658981974,-0.041619655647072096,-0.0742,0.33686708439112845,0.2023294741247036,0.2023294741247036,0.7738209409906353,-0.06398809523809523,34.244127807691996,-0.46730560072372,0.44173789922545714,0.6819299010958636,-0.06605452092084622,-0.42688400999338644,0.44173789922545714
DD,DD,DUPONT DE NEMOUR,2021,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,0.03568157365049599,0.28833333333333333,-0.09145487887932569,-0.09483378777827457,0.19331843630017564,0.19331843630017564,0.1796331735149765,0.10155248647175688,0.027028100580659957,0.023550076967205465,0.20869958662171742,24.545517295983327,-0.12358766913098061,1.8923040825903332,0.04399763712341655,0.0709056183351902,34.00889971533328,0.1414881704771698,0.1992,0.36566928155339806,0.11061594779563902,0.11061594779563902,0.7537138731485331,-4.624761904761905,29.23313996412952,-0.3818335909040503,-0.12784510707810331,0.5143683889730798,-0.07793924328353014,-0.3840248421040245,-0.12784510707810331
DD,DD,DUPONT DE NEMOUR,2022,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,0.08058729445692735,0.11546666666666668,-0.2004362423648584,-0.22932325577658946,0.182961512595316,0.182961512595316,0.149972369233426,0.08995437521309513,0.025873754432082362,0.02251154474631169,0.1939960955409666,24.44545917009028,0.03589049816966417,3.0190195553174393,0.08855035666787571,0.057079204117692246,33.820427588278044,0.14189336854068432,0.2214,0.35453638534224474,-0.011907505569639702,-0.011907505569639702,0.7945351227179301,3.402439024390244,29.712377615301378,-0.419300894240562,-0.856261190868381,0.6891320991693236,-0.08488818871793433,-0.33086303716673837,-0.856261190868381
DD,DD,DUPONT DE NEMOUR,2023,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,0.09811791080632488,0.14573333333333333,-0.028210012638369687,-0.007236241180328302,0.18167297952551717,0.18167297952551717,0.14952905953924434,0.08501976505189757,0.02511068669830116,0.021816284917004585,0.18809809603842598,24.375273816284444,-0.0729046631328263,2.425435765009684,0.06204606764888981,0.05129267484255883,33.864050953664744,0.010972193401120564,0.0166,0.3507623626118661,0.10764003977461054,0.10764003977461054,0.7850435775057065,1.8863636363636365,56.413571884121694,-0.44096270311823205,-0.16972048677044926,0.629746320708768,-0.11210509847053524,-0.04800809554139991,-0.16972048677044926
DD,DD,DUPONT DE NEMOUR,2024,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,0.05735144600302038,0.08916666666666667,0.0721971353938956,0.1151602553495634,0.20216244757748203,0.20216244757748203,0.15606371646267736,0.08482129461415387,0.024595564773827527,0.021290383265581334,0.19814556479176618,24.324297200487152,-0.40645814877416236,3.7800218340611353,0.0489136368599192,0.04345884804286352,33.88170525839335,0.01918877606725625,0.0295,0.3304063390385474,0.23143324899538623,0.23143324899538623,0.797275903482913,1.639344262295082,32.57530109498161,-0.5651950780330294,0.6872234791403307,0.6803871286408912,-0.09965534442877555,-0.34177450834993894,0.6872234791403307
DD,DD,DUPONT DE NEMOUR,2025,Specialty Chemicals,Non-Financial/Non-Utilities,Specialty Chemicals,Diversified Industrials,General Industrials,Industrial Goods and Services,Industrials,Software,-0.001981878466122367,0.0014333333333333327,0.010620786684743921,0.049909389290883566,0.2046550031581466,0.2046550031581466,0.1562106093329521,0.08299524151588064,0.024954755733416184,0.021559919825490582,0.20793751991155077,23.794801073915902,0.019348117279357046,2.418655097613883,0.03314020857473928,0.04862023653088042,33.24631520151898,-0.03610660486674391,-0.0418,0.34501385194918965,0.15754124689735727,0.15754124689735727,0.8419003476245654,1.6166134185303513,39.920141588254566,-0.5045822924906448,0.14492215755831803,0.9053842411041618,-0.14653362373981466,-0.3460865490083008,0.14492215755831803
DDOG,DDOG,DATADOG INC-A,2020,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,-0.029651849020680382,,0.33133507103494203,0.43080440901549066,0.13887862020478067,0.13887862020478067,0.34224612182740777,0.14335070949661197,0.07474061308169547,0.07474061308169547,0.18760583841381742,21.359993448300536,0.6634489222118088,5.7683888209935406,0.11899105161391008,0.04289056881415026,33.39347430400184,-0.012985872500707565,-0.0282,0.7842513082758598,0.1378834930219764,0.1378834930219764,0.6595100738777486,-0.661759873825327,62.96164671405871,1.6539409085609917,0.09493979219751802,0.08776654744529375,-0.06654228088725243,-0.11342961214184072,0.09493979219751802
DDOG,DDOG,DATADOG INC-A,2021,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,-0.012598994058815607,,0.4420360893910181,0.571339602334615,0.14008266334066938,0.14008266334066938,0.3404585390867104,0.15730998434062204,0.08255837101362924,0.08255837101362924,0.16154934538090301,21.59069988243858,0.7047919849668416,3.5387973428964847,0.11381623105568982,0.03501706869469198,34.30902188051268,-0.008713479620664367,-0.0208,0.7723088695003033,0.24351078554876437,0.24351078554876437,0.6607245313958284,-0.6542371271138134,63.730634580284296,1.5563116446273983,0.6265496237383219,0.02688865633707408,-0.07517796238336939,0.07560848463566552,0.6265496237383219
DDOG,DDOG,DATADOG INC-A,2022,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,-0.012797451324347939,-0.029966666666666666,0.6088396997760721,0.7834193717753419,0.14483770409984106,0.14483770409984106,0.3419730182683653,0.1572083086746811,0.08066339051940918,0.08066339051940918,0.17171739495653357,21.82349415247278,0.6282329429695641,3.0855415216624458,0.11281254451134365,0.0387373888126082,33.52762886298727,-0.016693001851671895,-0.0409,0.7930016070682347,0.21104292281057846,0.21104292281057846,0.7212771211360826,-3.549742969458724,92.34376538418125,1.6649264175167728,0.6242147130660105,0.33027722054539754,-0.08947898822100728,0.5142591359731865,0.6242147130660105
DDOG,DDOG,DATADOG INC-A,2023,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,-0.004355758765065062,-0.01113333333333333,0.635986963249331,0.8272659994225209,0.14816123598180458,0.14816123598180458,0.3205523310504097,0.1551688149180025,0.08187541279913871,0.08187541279913871,0.15834688604494496,22.093449108652035,0.2705862336576921,3.168466839206741,0.08392605623067871,0.029321181248088315,34.05839908584026,0.012339205177141068,0.0283,0.8074065512444094,0.28075526732097356,0.28075526732097356,0.7707519069773114,-5.310060298317994,54.9048992576318,1.7517349054003586,1.0651779812911706,0.5593119124682561,-0.12912918144342875,-0.06716080146970213,1.0651779812911706
DDOG,DDOG,DATADOG INC-A,2024,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,0.009135610451451307,0.021633333333333334,0.6898589259545833,0.8832897714678434,0.14457359770501307,0.14457359770501307,0.3257060421712414,0.15744538281739498,0.08167373120637945,0.08167373120637945,0.1620200273960895,22.478592795702287,0.2611946574802465,2.6365387475150492,0.21554190687874988,0.03557757681310596,34.30945304481732,0.03176062802888474,0.0775,0.807944041500964,0.2887569269169515,0.2887569269169515,0.6815778643222117,7.680249009620827,115.9971391368695,1.716659962818592,1.0919583412620457,0.11450383158443864,-0.08386445609845697,0.6100369502062971,1.0919583412620457
DDOG,DDOG,DATADOG INC-A,2025,Application Software,Non-Financial/Non-Utilities,Application Software,Software,Software and Computer Services,Technology,Technology,Machinery-Diversified,0.020105499780290612,0.0464,0.9587398611434441,1.2405220946153208,0.1388399962231119,0.1388399962231119,0.32929917077998716,0.15894420616173746,0.07876534592924755,0.07876534592924755,0.163552536258963,22.616956548590377,0.2767536858183308,3.382101682731128,0.060402532028145155,0.039513205985834327,34.31596093762822,0.01621666613484603,0.0334,0.7995549105118586,0.2669024888843759,0.2669024888843759,0.8074902119917324,-4.012388100189891,209.94045358937765,1.6226048401046331,0.9439156053009742,0.7369258344377786,-0.16838907274406367,1.6586420986178978,0.9439156053009742
DE,DE,DEERE & CO,2019,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.03704992417045627,0.2608,-0.6609014572154144,-0.8062009402841425,1.0,1.0,1.0,0.22734795914204015,0.02797942598186034,0.024607635350791194,0.6805554138006483,25.013875951674475,0.05085925370737192,0.6897160984620326,0.05282765610661407,0.08785470477354934,34.28044076497024,0.04455492920244895,0.2866,0.3175403869784503,-0.0009424830607774211,-0.0009424830607774211,0.3790798646779252,5.862892223738063,43.91740328117447,-0.5901629381527093,-0.7265608489348563,-1.4447456631929307,-0.07970352494050202,-0.46333431085607335,-0.7265608489348563
DE,DE,DEERE & CO,2020,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.03832231269979725,0.2466,-0.4357222015937417,-0.5290607275579589,1.0,1.0,1.0,0.20623785475134243,0.027373383989914287,0.024050582342729707,0.6306666747967592,25.04196654832204,-0.09470681135055276,0.7791627267256942,0.09409915968624735,0.074732695554305,,0.03663554971967346,0.226,0.3337929184018008,0.13581879572312888,0.13581879572312888,0.38337483852925114,4.453889334402566,39.39466776660533,-0.48188158156005634,0.08382919844793023,-1.3475251412593978,-0.06236809773687296,-0.3706653858603115,0.08382919844793023
DE,DE,DEERE & CO,2021,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.050694120487494755,0.29760000000000003,-0.43787037065250145,-0.5295554145281351,1.0,1.0,1.0,0.20775431673979147,0.027028100580659957,0.023550076967205465,0.6351721155662636,25.155438858560863,0.23871693866066404,0.771347588978186,0.09531112537746392,0.05860439760130838,,0.07089188254036188,0.3802,0.3386334668362711,0.11689078684353989,0.11689078684353989,0.42113084623249397,5.166163141993958,36.57789169526376,-0.5106929962247944,-0.09222517183839726,-1.2291377159681205,-0.07113019514996663,-0.28616577408122856,-0.09222517183839726
DE,DE,DEERE & CO,2022,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.062244787050135066,0.32493333333333335,-0.42841876003397444,-0.5153235624739722,1.0,1.0,1.0,0.21486075495978507,0.025873754432082362,0.02251154474631169,0.6476112601371746,25.2234087850668,0.19428039251317464,0.6914716981132075,0.05302676885482617,0.07204671244080112,,0.07920692889036987,0.3686,0.32788104425889647,0.01732696806588432,0.01732696806588432,0.4201821615017216,9.594161958568739,75.83403529246921,-0.5460060173320356,-0.6621331324652477,-1.1446387321256044,-0.08079955027398374,0.29148363202699906,-0.6621331324652477
DE,DE,DEERE & CO,2023,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.08258903481827885,0.4108,-0.5496449334241353,-0.6616445146573418,1.0,1.0,1.0,0.223633541068397,0.02511068669830116,0.021816284917004585,0.6487845613341507,25.368492924846038,0.16497708123323887,0.6557081628677187,0.07165159914302459,0.07294574782452531,,0.09766829302410483,0.4836,0.3842549289970776,0.06728053419536008,0.06728053419536008,0.3880888103221344,6.307378719934774,14.332446491857878,-0.2801393048485149,-0.45762058844228437,-1.326587200223921,-0.1016466084913094,-0.5822309651146467,-0.45762058844228437
DE,DE,DEERE & CO,2024,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.08101083697310667,0.3901333333333333,-0.507977505447745,-0.6114371608324999,1.0,1.0,1.0,0.21543045114918488,0.024595564773827527,0.021290383265581334,0.5793274125137012,25.399080862503833,-0.1556709278215866,0.7227654970279672,0.0682445024226612,0.0928532755820249,,0.06615728900484533,0.3182,0.4049230597880733,0.08564080748704463,0.08564080748704463,0.3900204994409243,3.749701314217443,11.436337029073611,-0.20912611427739672,-0.34214668431996276,-1.3115137925427187,-0.09413888390872537,-0.5829620521899215,-0.34214668431996276
DE,DE,DEERE & CO,2025,Agricultural & Farm Machinery,Non-Financial/Non-Utilities,Agricultural & Farm Machinery,Machinery: Agricultural,Industrial Engineering,Industrial Goods and Services,Industrials,Apparel,0.07041729939727474,0.3359666666666666,-0.5187509887775518,-0.6131227170692571,1.0,1.0,1.0,0.21632357206546018,0.024954755733416184,0.021559919825490582,0.5208812359327871,25.386667194497406,-0.11663701755742903,0.7233899886300691,0.07807841805351146,0.09254881358900272,,0.04742631616287407,0.2061,0.38361350634795555,0.07072498029944839,0.07072498029944839,0.39384505075663234,2.9738170347003154,39.49710671113945,-0.3239414315322965,-0.4893576559193181,-1.2881171799360411,-0.14126407561073032,-0.3510746008893731,-0.4893576559193181
DECK,DECK,DECKERS OUTDOOR,2019,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.09348607136039094,0.32563333333333333,0.31069478539257755,0.3924254723957974,0.9065958035905233,0.9065958035905233,0.9065958035905233,0.41960258081107893,0.11066594197852345,0.07866949491057754,0.23944878911973655,21.078984523817056,0.06152240877741695,4.372455333620731,0.41317931679098885,0.014395895541410101,31.742814064206115,0.18519260709386032,0.2662,0.5148638596501648,0.16353838303297752,0.16353838303297752,0.9779261017680699,108.175284273761,24.859341781749176,0.3554886022403405,0.30639534127082235,1.576306324694481,-0.01622796262030188,-0.6684883786224544,0.30639534127082235
DECK,DECK,DECKERS OUTDOOR,2020,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.14403700073666237,0.21319999999999997,0.1987923345541775,0.2517586737768601,0.8979330027401811,0.8979330027401811,0.8979330027401811,0.40606718602715836,0.10397172076311553,0.09493067829137891,0.26222904886293774,21.29148338062102,0.0555582777389248,3.9678580210403194,0.36792780992545543,0.015217877524571093,31.740874941861073,0.15644394085834487,0.2527,0.5175030208342614,0.11904173557419764,0.11904173557419764,0.8324667246042474,64.86722156163297,40.148173379791714,0.3891692796468839,-0.006451880396519449,0.9867580976567243,-0.013073022336552886,-0.36244080179964827,-0.006451880396519449
DECK,DECK,DECKERS OUTDOOR,2021,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.1727083499490221,0.27166666666666667,0.40630601307848657,0.5168106794026323,0.8977136257653759,0.8977136257653759,0.8977136257653759,0.4408462632347702,0.10658471817642798,0.08842514824914338,0.29047424593962995,21.496934841154733,0.1936297322300626,3.524576828476753,0.49735488575439524,0.01265614436599662,32.53096217265343,0.17648850189486115,0.2961,0.5397815418592017,0.2215548068246858,0.2215548068246858,0.8971068480259076,56.09406104844061,46.88932317600926,0.44802866983423767,0.5019136714364585,1.2660800124513787,-0.03571265221809597,-0.1487796361115459,0.5019136714364585
DECK,DECK,DECKERS OUTDOOR,2022,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.17557161276466426,0.2839333333333333,0.1900767340756978,0.21462470309649742,0.8816177203735795,0.8816177203735795,0.8816177203735795,0.40304535916969536,0.10473790952240555,0.07636261113977942,0.28279928398208104,21.570099303805346,0.23754252858121,3.234594339134994,0.3616794940508093,0.016194130219001828,32.294752792671126,0.1937823955407868,0.303,0.510278745239798,0.03851522010805821,0.03851522010805821,0.9047829349340766,271.10273643783006,41.61438021334734,0.3210143326279319,-0.5214350552162946,1.229181846870629,0.09188485799249939,-0.17026231189627664,-0.5214350552162946
DECK,DECK,DECKERS OUTDOOR,2023,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.19081812553459118,0.30396666666666666,0.28962083917620884,0.2790116328814807,0.8764726405646768,0.8764726405646768,0.8764726405646768,0.41178386510881626,0.1074424104855122,0.07635018529009142,0.28234815838700394,21.661788791278287,0.1513954529972806,3.840630905947163,0.3840833454932961,0.022337637561526718,32.8026044698306,0.20218347916812554,0.3128,0.5032329868667649,0.12582327392987483,0.12582327392987483,0.9035726035843006,189.64294015107495,32.70377683019519,0.29116524572133695,-0.04001238239974658,1.2138992925102736,0.3320576643551215,-0.34900562430594106,-0.04001238239974658
DECK,DECK,DECKERS OUTDOOR,2024,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.2127353288875725,0.336,0.5518194437285374,0.4793596872434638,0.8577749627153191,0.8577749627153191,0.8577749627153191,0.3965348329992123,0.1070635473943004,0.07955409121282137,0.28275220264961476,21.8660796829736,0.18208572469885198,3.3937593837717865,0.4790346535679694,0.02084187022463695,33.577549678318164,0.24224011195380502,0.3922,0.5563479268793541,0.2201192090141176,0.2201192090141176,0.9148868518382092,361.7449297971919,22.21626026167281,0.514438945613806,0.6073404957399298,1.2556265338030603,0.8416584696688322,-0.4599672261829411,0.6073404957399298
DECK,DECK,DECKERS OUTDOOR,2025,Footwear,Non-Financial/Non-Utilities,Footwear,Footwear,Personal Goods,Consumer Products and Services,Consumer Discretionary,Computers,0.23833940601860923,0.37440000000000007,0.5645405471510769,0.41845868119612184,0.824502725032509,0.824502725032509,0.824502725032509,0.3657042784815849,0.1054535228848592,0.08356963668720063,0.2769813751907253,21.99590201848202,0.16275363167227294,3.715187267595829,0.49735488575439524,0.017283936254967294,33.2652319257824,0.2705946269338971,0.4182,0.5787981383228378,0.1922235424657996,0.1922235424657996,0.9224214425200238,335.25504691498435,17.23626152187979,0.5894947252149608,0.3983110767802569,1.2995836564699879,1.1488680109708975,-0.613554733680718,0.3983110767802569
DELL,DELL,DELL TECHN-C,2019,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,-0.01782363281471535,-0.20023333333333335,-0.5470734311258492,-0.6632362829270677,0.35695277296948946,0.35695277296948946,0.3648932295506427,0.1521350467146799,0.0731955426067698,0.0731955426067698,0.2143026193258171,25.44015627254491,0.14652074898785425,0.8035666637018589,0.0865319263101413,0.012778495050816036,33.84432534923117,-0.02065820182436058,-0.2228,0.2764591214839827,0.06436697895631255,0.06436697895631255,0.5213646932570202,1.4811093247588425,10.548067850757345,-0.787040488857339,-0.31641093501658846,-0.7269489440989291,-0.08242202392097503,-0.8225447637354144,-0.31641093501658846
DELL,DELL,DELL TECHN-C,2020,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,-0.001587674806969722,-0.2228,-0.41162532657515083,-0.4980165156464552,0.3730545151752365,0.3730545151752365,0.3779121708377271,0.1561038062736873,0.07474061308169547,0.07474061308169547,0.21557091348115404,25.501220580108832,0.016916608733075114,0.7028366631081288,0.07825947956015851,0.02795320875925082,33.84458580227293,0.03883527818207823,-0.2228,0.3139636028387265,0.07286715714998807,0.07286715714998807,0.5469666248811638,-0.0714018691588785,12.517950885651251,-0.5759011382946138,-0.2549275202475723,-0.49721014616316844,-0.06606057028993334,-0.6640272578804666,-0.2549275202475723
DELL,DELL,DELL TECHN-C,2021,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,0.01483699645015523,-0.2228,-0.3625021173286561,-0.4346690585057418,0.4347447979710876,0.4347447979710876,0.43676634417387766,0.17370235456735247,0.08255837101362924,0.08255837101362924,0.20158239321429997,25.5388184969461,-0.05950908262256657,0.8048289366733171,0.07704087833731718,0.02402215299411561,34.27790798923038,0.026333912992748044,-0.2228,0.23237566752047997,0.10759201569170417,0.10759201569170417,0.6722683628408217,1.2777777777777777,8.225299526359496,-1.0171440491627275,-0.14501084868345346,0.08740509575188214,-0.07383435262031357,-0.6639264319286685,-0.14501084868345346
DELL,DELL,DELL TECHN-C,2022,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,0.04171910911593075,-0.2228,-0.37573887533736594,-0.4483886433530224,0.4325033593371093,0.4325033593371093,0.4306640460920628,0.16527696551674173,0.08066339051940918,0.08066339051940918,0.1911048986974791,25.253011800287663,0.16761278412368755,0.8010281221651043,0.1021944249743894,0.027629277547753392,34.04955500153428,0.05998813617296598,-0.2228,0.21632065835943753,0.07422156783303853,0.07422156783303853,0.6984849301773872,3.0214007782101167,5.946587185054931,-1.0763039558699001,-0.28433128372595795,0.21862949956685213,-0.08513980327474013,-0.6515488333830836,-0.28433128372595795
DELL,DELL,DELL TECHN-C,2023,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,0.03785772215386057,,-0.4779808677426097,-0.5711271738459156,0.4371393209203006,0.4371393209203006,0.4374944974799841,0.1709869479329554,0.08187541279913871,0.08187541279913871,0.20355993370271072,25.218743917249082,0.01090941431070091,0.819897781391567,0.09604847619153899,0.029354551763912377,33.74629503923816,0.027251117295867693,,0.22175735744518627,0.005493592438001583,0.005493592438001583,0.6598855051277187,4.722585924713584,33.51977121666798,-1.0604142878695468,-0.8983709534091099,0.0129230636268203,-0.10539564332938595,-0.3386465177318261,-0.8983709534091099
DELL,DELL,DELL TECHN-C,2024,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,0.04283097894447326,,-0.3874932777121609,-0.46073726835941076,0.452092674117314,0.452092674117314,0.4526612658748693,0.16180841297304782,0.08167373120637945,0.08167373120637945,0.21423204399915366,25.131520490237175,-0.13563894781087185,0.74417835132564,0.08969144972359545,0.031167656205824144,34.49534892189223,0.041253683364586125,,0.2382697172066723,0.06694939214023184,0.06694939214023184,0.6733921048145532,3.6049300466355763,24.15563195151828,-1.0054585669470808,-0.47411775958144725,0.0744669855608774,-0.09451731512316157,-0.43783973246999247,-0.47411775958144725
DELL,DELL,DELL TECHN-C,2025,"Technology Hardware, Storage & Peripherals",Non-Financial/Non-Utilities,"Technology Hardware, Storage & Peripherals",Computer Hardware,Technology Hardware and Equipment,Technology,Technology,Retail,0.04202920871044128,,-0.4837183700508835,-0.5707882853262057,0.43548404836804105,0.43548404836804105,0.4363439958812096,0.14383230792623225,0.07876534592924755,0.07876534592924755,0.2174567259447709,25.10211242061366,0.08076901328809725,0.7786661508371483,0.04555714393198405,0.02775016480584302,,0.057582825470870014,,0.22235712528383228,0.019556960038507015,0.019556960038507015,0.6824292127504827,4.474175035868006,29.7469094061055,-1.078598227407185,-0.8631913119718756,0.12467667351948508,-0.1354387089495942,-0.46604027544524734,-0.8631913119718756
DG,DG,DOLLAR GENERAL C,2019,Consumer Staples Merchandise Retail,Non-Financial/Non-Utilities,Consumer Staples Merchandise Retail,Diversified Retailers,Retailers,Retail,Consumer Discretionary,Healthcare-Services,0.11683880719689092,0.25076666666666664,0.1018552688064133,0.14263367046072106,0.47124993250364466,0.47124993250364466,0.3253385285229699,0.2010274991310389,0.2010274991310389,0.07866949491057754,0.2624235566617614,23.303788528849,0.09177619311552013,1.5461674741209546,0.01783446851637355,0.02865868361664798,33.66554460995338,0.12037772081540511,0.2534,0.30454072759994977,0.054991907720896314,0.054991907720896314,0.7830443989937017,35.59356569975268,180.33095207831153,-0.652462408912156,-0.37528731435619167,0.5931695541769362,-0.061258337810817826,1.0051148509342958,-0.37528731435619167
DG,DG,DOLLAR GENERAL C,2020,Consumer Staples Merchandise Retail,Non-Financial/Non-Utilities,Consumer Staples Merchandise Retail,Diversified Retailers,Retailers,Retail,Consumer Discretionary,Healthcare-Services,0.10611923323896638,0.2604666666666667,-0.006406458885067056,0.004200070950818535,0.4604764246045074,0.4604764246045074,0.3153249743164526,0.2003819089131645,0.2003819089131645,0.09493067829137891,0.2609145846611772,23.851125943595918,0.08308005570956506,1.139745168671397,0.010528767385916302,0.028278581952933368,33.90906355036391,0.07502951612357703,0.2611,0.30586833964276033,0.05235844972537806,0.05235844972537806,0.4875602210270069,21.042277328136496,238.47966668548708,-0.614284362108533,-0.3652894201014581,-0.8059918834887076,-0.048832578228609515,1.8023659495019728,-0.3652894201014581
DG,DG,DOLLAR GENERAL C,2021,Consumer Staples Merchandise Retail,Non-Financial/Non-Utilities,Consumer Staples Merchandise Retail,Diversified Retailers,Retailers,Retail,Consumer Discretionary,Healthcare-Services,0.09935565547965804,0.30396666666666666,-0.3946930983122681,-0.4773473393549383,0.4386646161146869,0.4386646161146869,0.3067861988028592,0.19679686684974465,0.19679686684974465,0.08842514824914338,0.25580475314294315,23.976064674593335,0.21592822043892598,1.2107304725113877,0.0532265016883051,0.030461015919150236,34.11979328979886,0.10265972949999196,0.3974,0.3176256836381031,0.08439889733079889,0.08439889733079889,0.47451418695952896,15.309399208697675,52.60594655614238,-0.6108213067028267,-0.27666958410530507,-0.9492852492839491,-0.06407613414158751,-0.07261321732767215,-0.27666958410530507
